Instance,Job,Operation,Machine,Start,End
tai30_20.txt - Instance 4,27,0,10,91,147
tai30_20.txt - Instance 4,18,1,14,54,55
tai30_20.txt - Instance 4,0,0,5,0,51
tai30_20.txt - Instance 4,13,1,5,118,147
tai30_20.txt - Instance 4,1,0,17,142,217
tai30_20.txt - Instance 4,7,0,9,0,63
tai30_20.txt - Instance 4,3,2,19,243,294
tai30_20.txt - Instance 4,4,0,13,148,188
tai30_20.txt - Instance 4,2,0,15,118,198
tai30_20.txt - Instance 4,6,2,15,198,288
tai30_20.txt - Instance 4,23,0,7,0,89
tai30_20.txt - Instance 4,2,1,9,198,211
tai30_20.txt - Instance 4,24,2,9,211,230
tai30_20.txt - Instance 4,6,3,11,288,323
tai30_20.txt - Instance 4,23,1,11,323,367
tai30_20.txt - Instance 4,29,0,0,44,82
tai30_20.txt - Instance 4,15,0,3,41,116
tai30_20.txt - Instance 4,23,2,3,367,428
tai30_20.txt - Instance 4,9,1,1,243,277
tai30_20.txt - Instance 4,10,0,17,217,248
tai30_20.txt - Instance 4,12,1,5,147,228
tai30_20.txt - Instance 4,14,0,10,147,170
tai30_20.txt - Instance 4,19,0,10,170,251
tai30_20.txt - Instance 4,2,2,18,211,247
tai30_20.txt - Instance 4,13,2,18,247,283
tai30_20.txt - Instance 4,8,0,4,0,68
tai30_20.txt - Instance 4,17,0,5,228,294
tai30_20.txt - Instance 4,11,0,13,188,192
tai30_20.txt - Instance 4,26,0,13,192,248
tai30_20.txt - Instance 4,20,1,14,142,198
tai30_20.txt - Instance 4,3,3,2,294,369
tai30_20.txt - Instance 4,27,1,2,369,401
tai30_20.txt - Instance 4,15,1,9,230,305
tai30_20.txt - Instance 4,16,1,18,283,349
tai30_20.txt - Instance 4,21,1,16,54,55
tai30_20.txt - Instance 4,25,1,16,55,68
tai30_20.txt - Instance 4,13,3,17,283,285
tai30_20.txt - Instance 4,21,2,17,285,356
tai30_20.txt - Instance 4,22,0,1,277,368
tai30_20.txt - Instance 4,5,1,17,356,426
tai30_20.txt - Instance 4,6,4,17,426,505
tai30_20.txt - Instance 4,18,2,6,142,224
tai30_20.txt - Instance 4,28,3,17,505,550
tai30_20.txt - Instance 4,9,2,12,277,313
tai30_20.txt - Instance 4,29,1,18,349,426
tai30_20.txt - Instance 4,7,1,10,251,331
tai30_20.txt - Instance 4,1,1,11,367,389
tai30_20.txt - Instance 4,0,1,0,82,175
tai30_20.txt - Instance 4,19,1,0,251,346
tai30_20.txt - Instance 4,8,1,6,224,323
tai30_20.txt - Instance 4,23,3,9,428,491
tai30_20.txt - Instance 4,29,2,19,426,434
tai30_20.txt - Instance 4,2,3,19,434,485
tai30_20.txt - Instance 4,15,2,16,305,381
tai30_20.txt - Instance 4,22,1,14,368,435
tai30_20.txt - Instance 4,12,2,13,248,341
tai30_20.txt - Instance 4,4,1,3,428,437
tai30_20.txt - Instance 4,3,4,10,369,458
tai30_20.txt - Instance 4,11,1,14,435,485
tai30_20.txt - Instance 4,13,4,6,323,341
tai30_20.txt - Instance 4,14,1,6,341,415
tai30_20.txt - Instance 4,27,2,6,415,463
tai30_20.txt - Instance 4,9,3,5,313,396
tai30_20.txt - Instance 4,25,2,17,550,594
tai30_20.txt - Instance 4,24,3,16,381,462
tai30_20.txt - Instance 4,20,2,1,368,392
tai30_20.txt - Instance 4,8,2,19,485,522
tai30_20.txt - Instance 4,17,1,15,294,368
tai30_20.txt - Instance 4,9,4,2,401,449
tai30_20.txt - Instance 4,10,1,15,368,443
tai30_20.txt - Instance 4,0,2,6,463,512
tai30_20.txt - Instance 4,25,3,6,594,621
tai30_20.txt - Instance 4,29,3,6,621,669
tai30_20.txt - Instance 4,26,1,11,389,480
tai30_20.txt - Instance 4,5,2,14,485,580
tai30_20.txt - Instance 4,14,2,19,522,617
tai30_20.txt - Instance 4,16,2,5,396,442
tai30_20.txt - Instance 4,21,3,5,442,518
tai30_20.txt - Instance 4,7,2,8,331,403
tai30_20.txt - Instance 4,6,5,14,580,637
tai30_20.txt - Instance 4,19,2,14,637,683
tai30_20.txt - Instance 4,4,2,2,449,529
tai30_20.txt - Instance 4,11,2,2,529,549
tai30_20.txt - Instance 4,20,3,4,392,435
tai30_20.txt - Instance 4,5,3,19,617,677
tai30_20.txt - Instance 4,18,3,3,437,494
tai30_20.txt - Instance 4,2,4,1,485,548
tai30_20.txt - Instance 4,29,4,11,669,715
tai30_20.txt - Instance 4,9,5,3,494,517
tai30_20.txt - Instance 4,24,4,17,594,640
tai30_20.txt - Instance 4,28,4,18,550,587
tai30_20.txt - Instance 4,3,5,6,669,725
tai30_20.txt - Instance 4,1,2,16,462,473
tai30_20.txt - Instance 4,0,3,16,512,513
tai30_20.txt - Instance 4,27,3,0,463,469
tai30_20.txt - Instance 4,14,3,15,617,681
tai30_20.txt - Instance 4,18,4,11,715,733
tai30_20.txt - Instance 4,7,3,13,403,486
tai30_20.txt - Instance 4,15,3,6,725,808
tai30_20.txt - Instance 4,16,3,6,808,892
tai30_20.txt - Instance 4,24,5,8,640,727
tai30_20.txt - Instance 4,29,5,4,715,804
tai30_20.txt - Instance 4,18,5,4,804,898
tai30_20.txt - Instance 4,23,4,8,727,822
tai30_20.txt - Instance 4,12,3,0,469,547
tai30_20.txt - Instance 4,20,4,7,435,465
tai30_20.txt - Instance 4,8,3,5,522,555
tai30_20.txt - Instance 4,11,3,5,555,629
tai30_20.txt - Instance 4,10,2,11,733,744
tai30_20.txt - Instance 4,19,3,2,683,689
tai30_20.txt - Instance 4,22,2,2,689,701
tai30_20.txt - Instance 4,26,2,16,513,550
tai30_20.txt - Instance 4,4,3,19,677,759
tai30_20.txt - Instance 4,13,5,16,550,552
tai30_20.txt - Instance 4,20,5,16,552,574
tai30_20.txt - Instance 4,24,6,14,727,734
tai30_20.txt - Instance 4,9,6,8,822,824
tai30_20.txt - Instance 4,25,4,3,621,644
tai30_20.txt - Instance 4,0,4,2,701,753
tai30_20.txt - Instance 4,17,2,1,548,591
tai30_20.txt - Instance 4,12,4,14,734,787
tai30_20.txt - Instance 4,29,6,5,804,900
tai30_20.txt - Instance 4,23,5,4,898,968
tai30_20.txt - Instance 4,25,5,4,968,993
tai30_20.txt - Instance 4,16,4,8,892,908
tai30_20.txt - Instance 4,9,7,7,824,829
tai30_20.txt - Instance 4,2,5,16,574,632
tai30_20.txt - Instance 4,26,3,14,787,823
tai30_20.txt - Instance 4,21,4,4,993,1016
tai30_20.txt - Instance 4,1,3,13,486,535
tai30_20.txt - Instance 4,13,6,13,552,563
tai30_20.txt - Instance 4,6,6,5,900,958
tai30_20.txt - Instance 4,3,6,8,908,982
tai30_20.txt - Instance 4,29,7,13,900,950
tai30_20.txt - Instance 4,5,4,7,829,838
tai30_20.txt - Instance 4,7,4,16,632,657
tai30_20.txt - Instance 4,19,4,16,689,694
tai30_20.txt - Instance 4,0,5,15,753,779
tai30_20.txt - Instance 4,19,5,19,759,777
tai30_20.txt - Instance 4,27,4,19,777,786
tai30_20.txt - Instance 4,16,5,0,908,927
tai30_20.txt - Instance 4,20,6,0,927,958
tai30_20.txt - Instance 4,17,3,2,753,808
tai30_20.txt - Instance 4,11,4,0,958,995
tai30_20.txt - Instance 4,15,4,7,838,860
tai30_20.txt - Instance 4,28,5,13,950,988
tai30_20.txt - Instance 4,12,5,12,787,853
tai30_20.txt - Instance 4,23,6,18,968,1017
tai30_20.txt - Instance 4,22,3,8,982,1057
tai30_20.txt - Instance 4,0,6,19,786,860
tai30_20.txt - Instance 4,24,7,11,744,802
tai30_20.txt - Instance 4,18,6,12,898,942
tai30_20.txt - Instance 4,25,6,11,993,1037
tai30_20.txt - Instance 4,8,4,2,808,880
tai30_20.txt - Instance 4,19,6,17,777,856
tai30_20.txt - Instance 4,12,6,11,1037,1077
tai30_20.txt - Instance 4,4,4,1,759,826
tai30_20.txt - Instance 4,14,4,4,1016,1037
tai30_20.txt - Instance 4,1,4,1,826,857
tai30_20.txt - Instance 4,29,8,2,950,971
tai30_20.txt - Instance 4,3,7,3,982,1042
tai30_20.txt - Instance 4,28,6,4,1037,1040
tai30_20.txt - Instance 4,21,5,8,1057,1147
tai30_20.txt - Instance 4,10,3,0,995,1087
tai30_20.txt - Instance 4,23,7,5,1017,1116
tai30_20.txt - Instance 4,16,6,4,1040,1041
tai30_20.txt - Instance 4,18,7,15,942,1023
tai30_20.txt - Instance 4,9,8,6,892,908
tai30_20.txt - Instance 4,19,7,6,908,951
tai30_20.txt - Instance 4,24,8,7,860,887
tai30_20.txt - Instance 4,2,6,17,856,886
tai30_20.txt - Instance 4,24,9,10,887,984
tai30_20.txt - Instance 4,8,5,9,880,978
tai30_20.txt - Instance 4,19,8,3,1042,1070
tai30_20.txt - Instance 4,16,7,10,1041,1070
tai30_20.txt - Instance 4,27,5,14,823,880
tai30_20.txt - Instance 4,8,6,16,978,1070
tai30_20.txt - Instance 4,17,4,19,860,946
tai30_20.txt - Instance 4,13,7,12,942,989
tai30_20.txt - Instance 4,22,4,13,1057,1099
tai30_20.txt - Instance 4,1,5,7,887,919
tai30_20.txt - Instance 4,16,8,7,1070,1135
tai30_20.txt - Instance 4,27,6,7,1135,1156
tai30_20.txt - Instance 4,6,7,6,958,1056
tai30_20.txt - Instance 4,26,4,6,1056,1142
tai30_20.txt - Instance 4,3,8,0,1087,1173
tai30_20.txt - Instance 4,4,5,0,1173,1206
tai30_20.txt - Instance 4,12,7,16,1077,1085
tai30_20.txt - Instance 4,20,7,18,1017,1081
tai30_20.txt - Instance 4,5,5,12,989,1071
tai30_20.txt - Instance 4,25,7,5,1116,1155
tai30_20.txt - Instance 4,19,9,8,1147,1174
tai30_20.txt - Instance 4,21,6,10,1147,1166
tai30_20.txt - Instance 4,7,5,18,1081,1136
tai30_20.txt - Instance 4,14,5,17,1037,1083
tai30_20.txt - Instance 4,7,6,15,1136,1204
tai30_20.txt - Instance 4,20,8,19,1081,1137
tai30_20.txt - Instance 4,18,8,1,1023,1048
tai30_20.txt - Instance 4,11,5,11,1077,1172
tai30_20.txt - Instance 4,15,5,11,1172,1270
tai30_20.txt - Instance 4,21,7,12,1166,1263
tai30_20.txt - Instance 4,28,7,6,1142,1239
tai30_20.txt - Instance 4,10,4,7,1156,1202
tai30_20.txt - Instance 4,5,6,3,1071,1123
tai30_20.txt - Instance 4,0,7,10,1166,1225
tai30_20.txt - Instance 4,9,9,9,978,1054
tai30_20.txt - Instance 4,11,6,16,1172,1237
tai30_20.txt - Instance 4,8,7,18,1136,1164
tai30_20.txt - Instance 4,12,8,2,1085,1148
tai30_20.txt - Instance 4,3,9,16,1237,1307
tai30_20.txt - Instance 4,16,9,12,1263,1305
tai30_20.txt - Instance 4,23,8,14,1116,1160
tai30_20.txt - Instance 4,6,8,8,1174,1236
tai30_20.txt - Instance 4,18,9,0,1206,1281
tai30_20.txt - Instance 4,28,8,8,1239,1279
tai30_20.txt - Instance 4,29,9,12,1305,1343
tai30_20.txt - Instance 4,24,10,18,1164,1217
tai30_20.txt - Instance 4,12,9,19,1148,1214
tai30_20.txt - Instance 4,19,10,12,1343,1427
tai30_20.txt - Instance 4,13,8,3,1123,1217
tai30_20.txt - Instance 4,20,9,13,1137,1199
tai30_20.txt - Instance 4,17,5,18,1217,1286
tai30_20.txt - Instance 4,8,8,7,1202,1216
tai30_20.txt - Instance 4,10,5,6,1239,1323
tai30_20.txt - Instance 4,22,5,6,1323,1361
tai30_20.txt - Instance 4,27,7,12,1427,1483
tai30_20.txt - Instance 4,2,7,8,1279,1354
tai30_20.txt - Instance 4,11,7,17,1237,1320
tai30_20.txt - Instance 4,7,7,3,1217,1259
tai30_20.txt - Instance 4,21,8,3,1263,1347
tai30_20.txt - Instance 4,7,8,6,1361,1431
tai30_20.txt - Instance 4,29,10,17,1343,1400
tai30_20.txt - Instance 4,1,6,4,1041,1046
tai30_20.txt - Instance 4,16,10,1,1305,1392
tai30_20.txt - Instance 4,21,9,19,1347,1374
tai30_20.txt - Instance 4,22,6,12,1483,1546
tai30_20.txt - Instance 4,26,5,15,1204,1206
tai30_20.txt - Instance 4,25,8,18,1286,1324
tai30_20.txt - Instance 4,4,6,15,1206,1290
tai30_20.txt - Instance 4,4,7,6,1431,1470
tai30_20.txt - Instance 4,3,10,9,1307,1404
tai30_20.txt - Instance 4,19,11,11,1427,1510
tai30_20.txt - Instance 4,6,9,3,1347,1355
tai30_20.txt - Instance 4,29,11,3,1400,1426
tai30_20.txt - Instance 4,18,10,17,1400,1429
tai30_20.txt - Instance 4,15,6,14,1270,1355
tai30_20.txt - Instance 4,3,11,5,1404,1415
tai30_20.txt - Instance 4,14,6,8,1354,1440
tai30_20.txt - Instance 4,5,7,18,1324,1354
tai30_20.txt - Instance 4,9,10,19,1374,1384
tai30_20.txt - Instance 4,0,8,12,1546,1590
tai30_20.txt - Instance 4,12,10,8,1440,1442
tai30_20.txt - Instance 4,1,7,14,1355,1406
tai30_20.txt - Instance 4,21,10,2,1374,1444
tai30_20.txt - Instance 4,24,11,2,1444,1465
tai30_20.txt - Instance 4,21,11,9,1444,1482
tai30_20.txt - Instance 4,18,11,7,1429,1503
tai30_20.txt - Instance 4,4,8,18,1470,1518
tai30_20.txt - Instance 4,11,8,15,1320,1418
tai30_20.txt - Instance 4,20,10,15,1418,1443
tai30_20.txt - Instance 4,22,7,3,1546,1638
tai30_20.txt - Instance 4,2,8,0,1354,1426
tai30_20.txt - Instance 4,23,9,0,1426,1494
tai30_20.txt - Instance 4,14,7,1,1440,1448
tai30_20.txt - Instance 4,28,9,12,1590,1619
tai30_20.txt - Instance 4,17,6,12,1619,1630
tai30_20.txt - Instance 4,3,12,14,1415,1476
tai30_20.txt - Instance 4,10,6,5,1415,1454
tai30_20.txt - Instance 4,18,12,5,1503,1513
tai30_20.txt - Instance 4,27,8,18,1518,1555
tai30_20.txt - Instance 4,26,6,1,1448,1487
tai30_20.txt - Instance 4,21,12,18,1555,1617
tai30_20.txt - Instance 4,24,12,3,1638,1707
tai30_20.txt - Instance 4,16,11,15,1443,1481
tai30_20.txt - Instance 4,15,7,8,1442,1517
tai30_20.txt - Instance 4,6,10,9,1482,1513
tai30_20.txt - Instance 4,1,8,10,1406,1420
tai30_20.txt - Instance 4,15,8,18,1617,1628
tai30_20.txt - Instance 4,20,11,8,1517,1602
tai30_20.txt - Instance 4,16,12,3,1707,1795
tai30_20.txt - Instance 4,13,9,2,1465,1557
tai30_20.txt - Instance 4,6,11,16,1513,1607
tai30_20.txt - Instance 4,29,12,1,1487,1584
tai30_20.txt - Instance 4,0,9,13,1590,1598
tai30_20.txt - Instance 4,21,13,13,1617,1711
tai30_20.txt - Instance 4,11,9,9,1513,1538
tai30_20.txt - Instance 4,12,11,9,1538,1574
tai30_20.txt - Instance 4,8,9,8,1602,1618
tai30_20.txt - Instance 4,20,12,2,1602,1615
tai30_20.txt - Instance 4,6,12,12,1630,1679
tai30_20.txt - Instance 4,25,9,14,1476,1507
tai30_20.txt - Instance 4,19,12,7,1510,1609
tai30_20.txt - Instance 4,1,9,8,1618,1661
tai30_20.txt - Instance 4,7,9,5,1513,1577
tai30_20.txt - Instance 4,17,7,13,1711,1723
tai30_20.txt - Instance 4,5,8,5,1577,1583
tai30_20.txt - Instance 4,26,7,17,1487,1506
tai30_20.txt - Instance 4,14,8,12,1679,1737
tai30_20.txt - Instance 4,24,13,0,1707,1804
tai30_20.txt - Instance 4,9,11,15,1481,1576
tai30_20.txt - Instance 4,21,14,15,1711,1758
tai30_20.txt - Instance 4,25,10,15,1758,1796
tai30_20.txt - Instance 4,7,10,1,1584,1608
tai30_20.txt - Instance 4,17,8,16,1723,1784
tai30_20.txt - Instance 4,3,13,17,1506,1574
tai30_20.txt - Instance 4,9,12,14,1576,1588
tai30_20.txt - Instance 4,22,8,5,1638,1679
tai30_20.txt - Instance 4,18,13,10,1513,1537
tai30_20.txt - Instance 4,23,10,10,1537,1623
tai30_20.txt - Instance 4,23,11,13,1723,1809
tai30_20.txt - Instance 4,2,9,14,1588,1680
tai30_20.txt - Instance 4,4,9,14,1680,1769
tai30_20.txt - Instance 4,11,10,18,1628,1692
tai30_20.txt - Instance 4,22,9,18,1692,1706
tai30_20.txt - Instance 4,27,9,16,1784,1859
tai30_20.txt - Instance 4,22,10,17,1706,1734
tai30_20.txt - Instance 4,28,10,3,1795,1819
tai30_20.txt - Instance 4,20,13,11,1615,1691
tai30_20.txt - Instance 4,8,10,12,1737,1836
tai30_20.txt - Instance 4,14,9,18,1737,1801
tai30_20.txt - Instance 4,3,14,15,1796,1839
tai30_20.txt - Instance 4,27,10,5,1859,1899
tai30_20.txt - Instance 4,17,9,17,1784,1840
tai30_20.txt - Instance 4,10,7,9,1574,1591
tai30_20.txt - Instance 4,13,10,9,1591,1649
tai30_20.txt - Instance 4,19,13,13,1809,1869
tai30_20.txt - Instance 4,20,14,10,1691,1754
tai30_20.txt - Instance 4,28,11,14,1819,1849
tai30_20.txt - Instance 4,29,13,16,1859,1929
tai30_20.txt - Instance 4,23,12,1,1809,1820
tai30_20.txt - Instance 4,20,15,6,1754,1805
tai30_20.txt - Instance 4,5,9,11,1691,1718
tai30_20.txt - Instance 4,1,10,2,1661,1704
tai30_20.txt - Instance 4,1,11,19,1704,1728
tai30_20.txt - Instance 4,18,14,19,1728,1791
tai30_20.txt - Instance 4,12,12,15,1839,1863
tai30_20.txt - Instance 4,3,15,11,1839,1844
tai30_20.txt - Instance 4,0,10,4,1598,1679
tai30_20.txt - Instance 4,15,9,12,1836,1900
tai30_20.txt - Instance 4,10,8,4,1679,1762
tai30_20.txt - Instance 4,16,13,16,1929,2012
tai30_20.txt - Instance 4,10,9,12,1900,1987
tai30_20.txt - Instance 4,0,11,3,1819,1914
tai30_20.txt - Instance 4,14,10,0,1804,1903
tai30_20.txt - Instance 4,26,8,0,1903,1993
tai30_20.txt - Instance 4,2,10,13,1869,1882
tai30_20.txt - Instance 4,7,11,11,1844,1851
tai30_20.txt - Instance 4,6,13,2,1704,1794
tai30_20.txt - Instance 4,9,13,10,1754,1848
tai30_20.txt - Instance 4,16,14,19,2012,2098
tai30_20.txt - Instance 4,25,11,19,2098,2193
tai30_20.txt - Instance 4,1,12,3,1914,1997
tai30_20.txt - Instance 4,2,11,2,1882,1895
tai30_20.txt - Instance 4,23,13,2,1895,1908
tai30_20.txt - Instance 4,4,10,5,1899,1994
tai30_20.txt - Instance 4,22,11,11,1851,1935
tai30_20.txt - Instance 4,24,14,1,1820,1884
tai30_20.txt - Instance 4,28,12,1,1884,1913
tai30_20.txt - Instance 4,14,11,9,1903,1932
tai30_20.txt - Instance 4,26,9,12,1993,2036
tai30_20.txt - Instance 4,21,15,0,1993,2015
tai30_20.txt - Instance 4,19,14,15,1869,1955
tai30_20.txt - Instance 4,21,16,7,2015,2067
tai30_20.txt - Instance 4,11,11,6,1805,1895
tai30_20.txt - Instance 4,0,12,9,1932,2000
tai30_20.txt - Instance 4,27,11,9,2000,2093
tai30_20.txt - Instance 4,13,11,0,2015,2108
tai30_20.txt - Instance 4,20,16,3,1997,2084
tai30_20.txt - Instance 4,6,14,1,1913,1924
tai30_20.txt - Instance 4,4,11,16,2012,2072
tai30_20.txt - Instance 4,4,12,17,2072,2076
tai30_20.txt - Instance 4,7,12,14,1851,1896
tai30_20.txt - Instance 4,17,10,14,1896,1952
tai30_20.txt - Instance 4,15,10,5,1994,2015
tai30_20.txt - Instance 4,18,15,2,1908,1950
tai30_20.txt - Instance 4,5,10,8,1718,1775
tai30_20.txt - Instance 4,29,14,8,1929,1952
tai30_20.txt - Instance 4,4,13,9,2093,2192
tai30_20.txt - Instance 4,17,11,9,2192,2269
tai30_20.txt - Instance 4,10,10,10,1987,2073
tai30_20.txt - Instance 4,22,12,10,2073,2112
tai30_20.txt - Instance 4,28,13,10,2112,2157
tai30_20.txt - Instance 4,27,12,15,2093,2190
tai30_20.txt - Instance 4,11,12,19,2193,2244
tai30_20.txt - Instance 4,14,12,3,2084,2131
tai30_20.txt - Instance 4,8,11,1,1924,1933
tai30_20.txt - Instance 4,22,13,0,2112,2161
tai30_20.txt - Instance 4,3,16,12,2036,2053
tai30_20.txt - Instance 4,3,17,4,2053,2071
tai30_20.txt - Instance 4,20,17,12,2084,2105
tai30_20.txt - Instance 4,0,13,17,2076,2133
tai30_20.txt - Instance 4,3,18,18,2071,2085
tai30_20.txt - Instance 4,13,12,1,2108,2155
tai30_20.txt - Instance 4,21,17,1,2155,2176
tai30_20.txt - Instance 4,16,15,2,2098,2119
tai30_20.txt - Instance 4,12,13,4,2071,2132
tai30_20.txt - Instance 4,9,14,4,2132,2178
tai30_20.txt - Instance 4,8,12,15,2190,2283
tai30_20.txt - Instance 4,10,11,2,2119,2212
tai30_20.txt - Instance 4,15,11,17,2133,2227
tai30_20.txt - Instance 4,5,11,0,2161,2250
tai30_20.txt - Instance 4,25,12,0,2250,2263
tai30_20.txt - Instance 4,8,13,13,2283,2308
tai30_20.txt - Instance 4,19,15,9,2269,2290
tai30_20.txt - Instance 4,20,18,9,2290,2355
tai30_20.txt - Instance 4,18,16,18,2085,2147
tai30_20.txt - Instance 4,26,10,5,2036,2108
tai30_20.txt - Instance 4,23,14,15,2283,2300
tai30_20.txt - Instance 4,6,15,19,2244,2307
tai30_20.txt - Instance 4,28,14,16,2157,2208
tai30_20.txt - Instance 4,1,13,12,2105,2172
tai30_20.txt - Instance 4,24,15,12,2172,2219
tai30_20.txt - Instance 4,2,12,7,2067,2159
tai30_20.txt - Instance 4,0,14,18,2147,2204
tai30_20.txt - Instance 4,27,13,3,2190,2195
tai30_20.txt - Instance 4,29,15,10,2157,2175
tai30_20.txt - Instance 4,10,12,14,2212,2280
tai30_20.txt - Instance 4,4,14,11,2192,2284
tai30_20.txt - Instance 4,16,16,11,2284,2322
tai30_20.txt - Instance 4,5,12,1,2250,2313
tai30_20.txt - Instance 4,25,13,9,2355,2374
tai30_20.txt - Instance 4,22,14,7,2161,2184
tai30_20.txt - Instance 4,17,12,0,2269,2349
tai30_20.txt - Instance 4,1,14,6,2172,2174
tai30_20.txt - Instance 4,21,18,6,2176,2187
tai30_20.txt - Instance 4,7,13,0,2349,2361
tai30_20.txt - Instance 4,26,11,3,2195,2282
tai30_20.txt - Instance 4,10,13,16,2280,2347
tai30_20.txt - Instance 4,4,15,10,2284,2336
tai30_20.txt - Instance 4,15,12,19,2307,2353
tai30_20.txt - Instance 4,1,15,5,2174,2219
tai30_20.txt - Instance 4,14,13,5,2219,2283
tai30_20.txt - Instance 4,13,13,14,2280,2370
tai30_20.txt - Instance 4,28,15,2,2212,2270
tai30_20.txt - Instance 4,29,16,9,2374,2407
tai30_20.txt - Instance 4,15,13,10,2353,2416
tai30_20.txt - Instance 4,24,16,4,2219,2230
tai30_20.txt - Instance 4,3,19,7,2184,2277
tai30_20.txt - Instance 4,11,13,7,2277,2338
tai30_20.txt - Instance 4,12,14,7,2338,2413
tai30_20.txt - Instance 4,9,15,18,2204,2257
tai30_20.txt - Instance 4,8,14,17,2308,2316
tai30_20.txt - Instance 4,12,15,17,2413,2440
tai30_20.txt - Instance 4,21,19,11,2322,2419
tai30_20.txt - Instance 4,12,16,6,2440,2511
tai30_20.txt - Instance 4,25,14,7,2413,2442
tai30_20.txt - Instance 4,1,16,0,2361,2436
tai30_20.txt - Instance 4,4,16,12,2336,2415
tai30_20.txt - Instance 4,22,15,19,2353,2411
tai30_20.txt - Instance 4,19,16,1,2313,2326
tai30_20.txt - Instance 4,27,14,11,2419,2486
tai30_20.txt - Instance 4,2,13,3,2282,2294
tai30_20.txt - Instance 4,29,17,7,2442,2476
tai30_20.txt - Instance 4,13,14,8,2370,2398
tai30_20.txt - Instance 4,29,18,14,2476,2511
tai30_20.txt - Instance 4,19,17,5,2326,2354
tai30_20.txt - Instance 4,17,13,11,2486,2502
tai30_20.txt - Instance 4,27,15,13,2486,2510
tai30_20.txt - Instance 4,20,19,5,2355,2356
tai30_20.txt - Instance 4,23,15,17,2440,2525
tai30_20.txt - Instance 4,11,14,12,2415,2512
tai30_20.txt - Instance 4,18,17,13,2510,2608
tai30_20.txt - Instance 4,14,14,13,2608,2614
tai30_20.txt - Instance 4,6,16,18,2307,2329
tai30_20.txt - Instance 4,24,17,5,2356,2399
tai30_20.txt - Instance 4,9,16,11,2502,2537
tai30_20.txt - Instance 4,26,12,2,2282,2319
tai30_20.txt - Instance 4,0,15,1,2326,2366
tai30_20.txt - Instance 4,27,16,1,2510,2530
tai30_20.txt - Instance 4,5,13,15,2313,2342
tai30_20.txt - Instance 4,29,19,15,2511,2580
tai30_20.txt - Instance 4,10,14,19,2411,2494
tai30_20.txt - Instance 4,23,16,19,2525,2587
tai30_20.txt - Instance 4,2,14,12,2512,2588
tai30_20.txt - Instance 4,14,15,11,2614,2639
tai30_20.txt - Instance 4,13,15,10,2416,2470
tai30_20.txt - Instance 4,11,15,3,2512,2582
tai30_20.txt - Instance 4,8,15,10,2470,2534
tai30_20.txt - Instance 4,16,17,17,2525,2586
tai30_20.txt - Instance 4,27,17,17,2586,2601
tai30_20.txt - Instance 4,9,17,16,2537,2610
tai30_20.txt - Instance 4,19,18,4,2354,2445
tai30_20.txt - Instance 4,12,17,18,2511,2534
tai30_20.txt - Instance 4,1,17,15,2580,2615
tai30_20.txt - Instance 4,22,16,15,2615,2624
tai30_20.txt - Instance 4,24,18,15,2624,2691
tai30_20.txt - Instance 4,4,17,7,2476,2485
tai30_20.txt - Instance 4,7,14,7,2485,2502
tai30_20.txt - Instance 4,2,15,11,2639,2668
tai30_20.txt - Instance 4,13,16,11,2668,2696
tai30_20.txt - Instance 4,8,16,0,2534,2538
tai30_20.txt - Instance 4,7,15,17,2601,2609
tai30_20.txt - Instance 4,7,16,2,2609,2650
tai30_20.txt - Instance 4,2,16,5,2668,2732
tai30_20.txt - Instance 4,28,16,5,2732,2814
tai30_20.txt - Instance 4,6,17,13,2614,2658
tai30_20.txt - Instance 4,9,18,13,2658,2736
tai30_20.txt - Instance 4,24,19,13,2736,2747
tai30_20.txt - Instance 4,15,14,2,2650,2728
tai30_20.txt - Instance 4,16,18,9,2586,2615
tai30_20.txt - Instance 4,17,14,10,2534,2547
tai30_20.txt - Instance 4,11,16,4,2582,2596
tai30_20.txt - Instance 4,18,18,16,2610,2677
tai30_20.txt - Instance 4,10,15,3,2582,2586
tai30_20.txt - Instance 4,25,15,12,2588,2625
tai30_20.txt - Instance 4,23,17,6,2587,2667
tai30_20.txt - Instance 4,11,17,1,2596,2609
tai30_20.txt - Instance 4,0,16,7,2502,2519
tai30_20.txt - Instance 4,5,14,16,2677,2732
tai30_20.txt - Instance 4,14,16,2,2728,2791
tai30_20.txt - Instance 4,27,18,4,2601,2617
tai30_20.txt - Instance 4,26,13,4,2617,2656
tai30_20.txt - Instance 4,19,19,18,2534,2554
tai30_20.txt - Instance 4,17,15,3,2586,2600
tai30_20.txt - Instance 4,15,15,1,2728,2763
tai30_20.txt - Instance 4,9,19,0,2736,2791
tai30_20.txt - Instance 4,12,18,10,2547,2565
tai30_20.txt - Instance 4,22,17,4,2656,2675
tai30_20.txt - Instance 4,13,17,19,2696,2780
tai30_20.txt - Instance 4,6,18,7,2658,2754
