Instance,Job,Operation,Machine,Start,End
tai30_20.txt - Instance 10,2,9,5,1683,1719
tai30_20.txt - Instance 10,5,13,9,1528,1612
tai30_20.txt - Instance 10,12,13,18,1562,1590
tai30_20.txt - Instance 10,28,8,14,1680,1716
tai30_20.txt - Instance 10,27,10,19,1644,1725
tai30_20.txt - Instance 10,17,9,6,1659,1746
tai30_20.txt - Instance 10,29,13,7,1528,1562
tai30_20.txt - Instance 10,24,9,13,1561,1608
tai30_20.txt - Instance 10,20,11,18,1678,1752
tai30_20.txt - Instance 10,23,11,12,1692,1754
tai30_20.txt - Instance 10,11,10,17,1608,1693
tai30_20.txt - Instance 10,6,12,19,1725,1788
tai30_20.txt - Instance 10,0,13,19,1788,1812
tai30_20.txt - Instance 10,7,11,7,1584,1597
tai30_20.txt - Instance 10,15,11,3,1714,1788
tai30_20.txt - Instance 10,18,13,14,1716,1786
tai30_20.txt - Instance 10,8,10,2,1633,1675
tai30_20.txt - Instance 10,10,13,15,1574,1653
tai30_20.txt - Instance 10,7,12,15,1653,1695
tai30_20.txt - Instance 10,4,8,10,1692,1739
tai30_20.txt - Instance 10,12,14,12,1754,1786
tai30_20.txt - Instance 10,25,12,19,1812,1853
tai30_20.txt - Instance 10,2,10,7,1719,1793
tai30_20.txt - Instance 10,28,9,4,1716,1733
tai30_20.txt - Instance 10,29,14,11,1764,1851
tai30_20.txt - Instance 10,0,14,1,1812,1897
tai30_20.txt - Instance 10,9,7,4,1733,1756
tai30_20.txt - Instance 10,16,12,9,1612,1637
tai30_20.txt - Instance 10,19,13,4,1756,1826
tai30_20.txt - Instance 10,24,10,2,1675,1713
tai30_20.txt - Instance 10,14,10,1,1897,1932
tai30_20.txt - Instance 10,28,10,8,1733,1798
tai30_20.txt - Instance 10,22,11,14,1786,1867
tai30_20.txt - Instance 10,26,11,15,1698,1760
tai30_20.txt - Instance 10,1,13,8,1798,1850
tai30_20.txt - Instance 10,12,15,15,1786,1881
tai30_20.txt - Instance 10,9,8,5,1756,1766
tai30_20.txt - Instance 10,8,11,1,1932,1946
tai30_20.txt - Instance 10,7,13,18,1752,1806
tai30_20.txt - Instance 10,16,13,12,1786,1848
tai30_20.txt - Instance 10,23,12,11,1851,1921
tai30_20.txt - Instance 10,25,13,16,1853,1948
tai30_20.txt - Instance 10,9,9,14,1867,1911
tai30_20.txt - Instance 10,13,12,1,1946,1978
tai30_20.txt - Instance 10,4,9,7,1793,1809
tai30_20.txt - Instance 10,6,13,12,1848,1925
tai30_20.txt - Instance 10,21,12,11,1921,1951
tai30_20.txt - Instance 10,8,12,13,1946,1950
tai30_20.txt - Instance 10,20,12,2,1752,1754
tai30_20.txt - Instance 10,3,13,3,1788,1887
tai30_20.txt - Instance 10,8,13,7,1950,1990
tai30_20.txt - Instance 10,27,11,0,1725,1754
tai30_20.txt - Instance 10,20,13,3,1887,1964
tai30_20.txt - Instance 10,5,14,15,1881,1980
tai30_20.txt - Instance 10,14,11,14,1932,1972
tai30_20.txt - Instance 10,17,10,12,1925,1974
tai30_20.txt - Instance 10,24,11,9,1713,1728
tai30_20.txt - Instance 10,18,14,7,1990,2083
tai30_20.txt - Instance 10,15,12,0,1788,1804
tai30_20.txt - Instance 10,4,10,5,1809,1899
tai30_20.txt - Instance 10,11,11,11,1951,2025
tai30_20.txt - Instance 10,10,14,14,1972,2002
tai30_20.txt - Instance 10,24,12,15,1980,2021
tai30_20.txt - Instance 10,13,13,18,1978,2052
tai30_20.txt - Instance 10,15,13,19,1853,1878
tai30_20.txt - Instance 10,21,13,1,1978,2027
tai30_20.txt - Instance 10,2,11,6,1793,1865
tai30_20.txt - Instance 10,1,14,19,1878,1927
tai30_20.txt - Instance 10,27,12,10,1754,1826
tai30_20.txt - Instance 10,19,14,1,2027,2048
tai30_20.txt - Instance 10,9,10,15,2021,2070
tai30_20.txt - Instance 10,26,12,17,1760,1787
tai30_20.txt - Instance 10,28,11,1,2048,2145
tai30_20.txt - Instance 10,8,14,17,1990,2030
tai30_20.txt - Instance 10,0,15,3,1964,2011
tai30_20.txt - Instance 10,7,14,12,1974,2050
tai30_20.txt - Instance 10,29,15,16,1948,1970
tai30_20.txt - Instance 10,14,12,0,1972,2035
tai30_20.txt - Instance 10,15,14,18,2052,2058
tai30_20.txt - Instance 10,16,14,8,1850,1882
tai30_20.txt - Instance 10,10,15,9,2002,2060
tai30_20.txt - Instance 10,22,12,18,2058,2066
tai30_20.txt - Instance 10,19,15,12,2050,2072
tai30_20.txt - Instance 10,15,15,2,2058,2133
tai30_20.txt - Instance 10,17,11,15,2070,2145
tai30_20.txt - Instance 10,23,13,17,2030,2094
tai30_20.txt - Instance 10,22,13,10,2066,2073
tai30_20.txt - Instance 10,26,13,7,2083,2111
tai30_20.txt - Instance 10,24,13,19,2021,2047
tai30_20.txt - Instance 10,29,16,5,1970,2066
tai30_20.txt - Instance 10,22,14,17,2094,2116
tai30_20.txt - Instance 10,6,14,15,2145,2217
tai30_20.txt - Instance 10,21,14,12,2072,2115
tai30_20.txt - Instance 10,12,16,10,2073,2165
tai30_20.txt - Instance 10,19,16,15,2217,2258
tai30_20.txt - Instance 10,1,15,5,2066,2070
tai30_20.txt - Instance 10,20,14,10,2165,2231
tai30_20.txt - Instance 10,8,15,19,2047,2095
tai30_20.txt - Instance 10,1,16,4,2070,2164
tai30_20.txt - Instance 10,16,15,16,1970,1983
tai30_20.txt - Instance 10,25,14,11,2025,2083
tai30_20.txt - Instance 10,9,11,6,2070,2072
tai30_20.txt - Instance 10,9,12,2,2133,2187
tai30_20.txt - Instance 10,0,16,18,2066,2154
tai30_20.txt - Instance 10,24,14,6,2072,2120
tai30_20.txt - Instance 10,11,12,2,2187,2199
tai30_20.txt - Instance 10,26,14,0,2111,2116
tai30_20.txt - Instance 10,22,15,6,2120,2163
tai30_20.txt - Instance 10,16,16,14,2002,2024
tai30_20.txt - Instance 10,26,15,5,2116,2188
tai30_20.txt - Instance 10,13,14,2,2199,2217
tai30_20.txt - Instance 10,3,14,17,2116,2164
tai30_20.txt - Instance 10,2,12,10,2231,2322
tai30_20.txt - Instance 10,4,11,2,2217,2240
tai30_20.txt - Instance 10,18,15,6,2163,2233
tai30_20.txt - Instance 10,5,15,4,2164,2189
tai30_20.txt - Instance 10,27,13,9,2060,2139
tai30_20.txt - Instance 10,11,13,13,2199,2222
tai30_20.txt - Instance 10,14,13,12,2115,2144
tai30_20.txt - Instance 10,10,16,16,2060,2136
tai30_20.txt - Instance 10,13,15,19,2217,2254
tai30_20.txt - Instance 10,21,15,2,2240,2325
tai30_20.txt - Instance 10,16,17,3,2024,2117
tai30_20.txt - Instance 10,7,15,17,2164,2196
tai30_20.txt - Instance 10,19,17,0,2258,2346
tai30_20.txt - Instance 10,4,12,15,2258,2263
tai30_20.txt - Instance 10,23,14,0,2346,2439
tai30_20.txt - Instance 10,11,14,7,2222,2265
tai30_20.txt - Instance 10,5,16,6,2233,2301
tai30_20.txt - Instance 10,4,13,4,2263,2266
tai30_20.txt - Instance 10,8,16,6,2301,2391
tai30_20.txt - Instance 10,4,14,18,2266,2276
tai30_20.txt - Instance 10,15,16,4,2266,2334
tai30_20.txt - Instance 10,17,12,0,2439,2523
tai30_20.txt - Instance 10,22,16,12,2163,2216
tai30_20.txt - Instance 10,28,12,18,2276,2281
tai30_20.txt - Instance 10,14,14,8,2144,2233
tai30_20.txt - Instance 10,24,15,1,2145,2197
tai30_20.txt - Instance 10,28,13,9,2281,2294
tai30_20.txt - Instance 10,9,13,17,2196,2221
tai30_20.txt - Instance 10,4,15,14,2276,2313
tai30_20.txt - Instance 10,25,15,12,2216,2273
tai30_20.txt - Instance 10,6,15,7,2265,2267
tai30_20.txt - Instance 10,20,15,15,2263,2291
tai30_20.txt - Instance 10,6,16,3,2267,2330
tai30_20.txt - Instance 10,3,15,8,2233,2310
tai30_20.txt - Instance 10,7,16,13,2222,2297
tai30_20.txt - Instance 10,28,14,17,2294,2365
tai30_20.txt - Instance 10,13,16,10,2322,2350
tai30_20.txt - Instance 10,29,17,2,2325,2384
tai30_20.txt - Instance 10,9,14,1,2221,2263
tai30_20.txt - Instance 10,12,17,1,2263,2334
tai30_20.txt - Instance 10,26,16,16,2188,2242
tai30_20.txt - Instance 10,11,15,4,2334,2432
tai30_20.txt - Instance 10,18,16,15,2291,2384
tai30_20.txt - Instance 10,20,16,14,2313,2336
tai30_20.txt - Instance 10,1,17,12,2273,2311
tai30_20.txt - Instance 10,0,17,17,2365,2462
tai30_20.txt - Instance 10,4,16,9,2313,2387
tai30_20.txt - Instance 10,27,14,11,2139,2193
tai30_20.txt - Instance 10,13,17,11,2350,2397
tai30_20.txt - Instance 10,22,17,15,2384,2406
tai30_20.txt - Instance 10,10,17,6,2391,2472
tai30_20.txt - Instance 10,24,16,16,2242,2317
tai30_20.txt - Instance 10,2,13,4,2432,2461
tai30_20.txt - Instance 10,5,17,11,2397,2477
tai30_20.txt - Instance 10,20,17,7,2336,2350
tai30_20.txt - Instance 10,15,17,12,2334,2401
tai30_20.txt - Instance 10,25,16,15,2406,2469
tai30_20.txt - Instance 10,21,16,9,2387,2388
tai30_20.txt - Instance 10,21,17,6,2472,2532
tai30_20.txt - Instance 10,19,18,9,2388,2479
tai30_20.txt - Instance 10,9,15,10,2350,2407
tai30_20.txt - Instance 10,6,17,5,2330,2354
tai30_20.txt - Instance 10,20,18,5,2354,2446
tai30_20.txt - Instance 10,22,18,1,2406,2499
tai30_20.txt - Instance 10,16,18,15,2469,2559
tai30_20.txt - Instance 10,1,18,14,2336,2429
tai30_20.txt - Instance 10,17,13,4,2523,2524
tai30_20.txt - Instance 10,23,15,8,2439,2465
tai30_20.txt - Instance 10,17,14,7,2524,2534
tai30_20.txt - Instance 10,8,17,18,2391,2473
tai30_20.txt - Instance 10,2,14,14,2461,2495
tai30_20.txt - Instance 10,29,18,18,2473,2554
tai30_20.txt - Instance 10,26,17,3,2330,2376
tai30_20.txt - Instance 10,28,15,7,2534,2566
tai30_20.txt - Instance 10,3,16,1,2499,2530
tai30_20.txt - Instance 10,7,17,3,2376,2428
tai30_20.txt - Instance 10,17,15,14,2534,2573
tai30_20.txt - Instance 10,14,15,9,2479,2495
tai30_20.txt - Instance 10,13,18,9,2495,2593
tai30_20.txt - Instance 10,6,18,8,2465,2525
tai30_20.txt - Instance 10,27,15,8,2525,2562
tai30_20.txt - Instance 10,12,18,17,2462,2538
tai30_20.txt - Instance 10,23,16,4,2524,2554
tai30_20.txt - Instance 10,14,16,16,2495,2499
tai30_20.txt - Instance 10,14,17,7,2566,2604
tai30_20.txt - Instance 10,4,17,8,2562,2590
tai30_20.txt - Instance 10,2,15,8,2590,2640
tai30_20.txt - Instance 10,3,17,18,2554,2605
tai30_20.txt - Instance 10,28,16,19,2566,2592
tai30_20.txt - Instance 10,25,17,17,2538,2580
tai30_20.txt - Instance 10,21,18,17,2580,2660
tai30_20.txt - Instance 10,18,17,0,2523,2556
tai30_20.txt - Instance 10,9,16,19,2592,2615
tai30_20.txt - Instance 10,24,17,14,2573,2638
tai30_20.txt - Instance 10,17,16,8,2640,2643
tai30_20.txt - Instance 10,11,16,5,2446,2472
tai30_20.txt - Instance 10,15,18,1,2530,2599
tai30_20.txt - Instance 10,26,18,1,2599,2656
tai30_20.txt - Instance 10,10,18,7,2604,2667
tai30_20.txt - Instance 10,17,17,5,2643,2732
tai30_20.txt - Instance 10,23,17,13,2554,2560
tai30_20.txt - Instance 10,27,16,7,2667,2762
tai30_20.txt - Instance 10,0,18,9,2593,2634
tai30_20.txt - Instance 10,5,18,18,2605,2672
tai30_20.txt - Instance 10,7,18,5,2732,2830
tai30_20.txt - Instance 10,23,18,19,2615,2701
tai30_20.txt - Instance 10,4,18,13,2590,2615
tai30_20.txt - Instance 10,28,17,6,2592,2598
tai30_20.txt - Instance 10,14,18,10,2604,2626
tai30_20.txt - Instance 10,28,18,3,2598,2645
tai30_20.txt - Instance 10,9,17,18,2672,2688
tai30_20.txt - Instance 10,11,17,15,2559,2610
tai30_20.txt - Instance 10,6,19,13,2615,2714
tai30_20.txt - Instance 10,18,18,3,2645,2654
tai30_20.txt - Instance 10,19,19,17,2660,2754
tai30_20.txt - Instance 10,8,18,8,2643,2647
tai30_20.txt - Instance 10,29,19,10,2626,2716
tai30_20.txt - Instance 10,20,19,13,2714,2804
tai30_20.txt - Instance 10,16,19,17,2754,2844
tai30_20.txt - Instance 10,22,19,19,2701,2790
tai30_20.txt - Instance 10,2,16,12,2640,2661
tai30_20.txt - Instance 10,9,18,16,2688,2764
tai30_20.txt - Instance 10,8,19,15,2647,2734
tai30_20.txt - Instance 10,25,18,13,2804,2860
tai30_20.txt - Instance 10,4,19,17,2844,2930
tai30_20.txt - Instance 10,3,18,2,2605,2649
tai30_20.txt - Instance 10,18,19,4,2654,2739
tai30_20.txt - Instance 10,1,19,6,2598,2682
tai30_20.txt - Instance 10,14,19,17,2930,3014
tai30_20.txt - Instance 10,12,19,8,2647,2725
tai30_20.txt - Instance 10,0,19,11,2634,2711
tai30_20.txt - Instance 10,2,17,2,2661,2697
tai30_20.txt - Instance 10,26,19,4,2739,2805
tai30_20.txt - Instance 10,13,19,13,2860,2925
tai30_20.txt - Instance 10,24,18,5,2830,2834
tai30_20.txt - Instance 10,10,19,0,2667,2727
tai30_20.txt - Instance 10,24,19,0,2834,2891
tai30_20.txt - Instance 10,28,19,13,2925,2982
tai30_20.txt - Instance 10,15,19,9,2634,2690
tai30_20.txt - Instance 10,5,19,5,2834,2884
tai30_20.txt - Instance 10,11,18,3,2654,2676
tai30_20.txt - Instance 10,21,19,7,2762,2810
tai30_20.txt - Instance 10,3,19,0,2891,2932
tai30_20.txt - Instance 10,17,18,10,2732,2745
tai30_20.txt - Instance 10,2,18,16,2764,2765
tai30_20.txt - Instance 10,25,19,8,2860,2891
tai30_20.txt - Instance 10,2,19,17,3014,3044
tai30_20.txt - Instance 10,23,19,1,2701,2728
tai30_20.txt - Instance 10,11,19,9,2690,2716
tai30_20.txt - Instance 10,27,17,15,2762,2773
tai30_20.txt - Instance 10,17,19,19,2790,2811
tai30_20.txt - Instance 10,7,19,10,2830,2846
tai30_20.txt - Instance 10,27,18,16,2773,2784
tai30_20.txt - Instance 10,9,19,12,2764,2776
tai30_20.txt - Instance 10,27,19,6,2784,2786
tai50_15.txt - Instance 1,37,0,0,0,55
tai50_15.txt - Instance 1,2,0,2,0,15
tai50_15.txt - Instance 1,21,0,7,0,33
tai50_15.txt - Instance 1,36,0,13,0,32
tai50_15.txt - Instance 1,20,0,1,0,81
tai50_15.txt - Instance 1,45,0,9,0,91
tai50_15.txt - Instance 1,30,0,8,0,6
tai50_15.txt - Instance 1,15,0,4,0,54
tai50_15.txt - Instance 1,32,0,10,0,34
tai50_15.txt - Instance 1,33,0,1,81,92
tai50_15.txt - Instance 1,48,0,11,0,73
tai50_15.txt - Instance 1,13,0,14,0,43
tai50_15.txt - Instance 1,49,0,9,91,100
tai50_15.txt - Instance 1,35,0,14,43,131
tai50_15.txt - Instance 1,38,0,9,100,181
tai50_15.txt - Instance 1,28,0,2,15,110
tai50_15.txt - Instance 1,28,1,3,110,126
tai50_15.txt - Instance 1,18,0,10,34,109
tai50_15.txt - Instance 1,31,0,7,33,125
tai50_15.txt - Instance 1,20,1,4,81,85
tai50_15.txt - Instance 1,9,0,12,0,41
tai50_15.txt - Instance 1,25,0,13,32,105
tai50_15.txt - Instance 1,35,1,8,131,167
tai50_15.txt - Instance 1,21,1,12,41,94
tai50_15.txt - Instance 1,10,0,9,181,208
tai50_15.txt - Instance 1,41,0,3,126,202
tai50_15.txt - Instance 1,33,1,2,110,131
tai50_15.txt - Instance 1,49,1,6,100,158
tai50_15.txt - Instance 1,24,0,0,55,133
tai50_15.txt - Instance 1,43,0,10,109,198
tai50_15.txt - Instance 1,27,0,9,208,295
tai50_15.txt - Instance 1,27,1,7,295,391
tai50_15.txt - Instance 1,0,0,9,295,309
tai50_15.txt - Instance 1,11,0,3,202,282
tai50_15.txt - Instance 1,26,0,7,391,397
tai50_15.txt - Instance 1,3,0,10,198,234
tai50_15.txt - Instance 1,46,0,7,397,487
tai50_15.txt - Instance 1,39,0,14,131,230
tai50_15.txt - Instance 1,27,2,6,391,416
tai50_15.txt - Instance 1,27,3,5,416,482
tai50_15.txt - Instance 1,42,0,14,230,252
tai50_15.txt - Instance 1,28,2,8,167,231
tai50_15.txt - Instance 1,9,1,5,482,485
tai50_15.txt - Instance 1,14,0,1,92,139
tai50_15.txt - Instance 1,15,1,8,231,280
tai50_15.txt - Instance 1,48,1,10,234,307
tai50_15.txt - Instance 1,1,0,1,139,184
tai50_15.txt - Instance 1,22,0,2,131,178
tai50_15.txt - Instance 1,49,2,4,158,222
tai50_15.txt - Instance 1,31,1,13,125,223
tai50_15.txt - Instance 1,19,0,0,133,182
tai50_15.txt - Instance 1,42,1,2,252,290
tai50_15.txt - Instance 1,47,0,4,222,314
tai50_15.txt - Instance 1,39,1,10,307,330
tai50_15.txt - Instance 1,38,1,7,487,530
tai50_15.txt - Instance 1,16,0,10,330,376
tai50_15.txt - Instance 1,40,0,3,282,290
tai50_15.txt - Instance 1,5,0,3,290,334
tai50_15.txt - Instance 1,23,0,9,309,391
tai50_15.txt - Instance 1,2,1,13,223,315
tai50_15.txt - Instance 1,28,3,1,231,303
tai50_15.txt - Instance 1,34,0,11,73,165
tai50_15.txt - Instance 1,2,2,11,315,397
tai50_15.txt - Instance 1,6,0,13,315,366
tai50_15.txt - Instance 1,8,0,7,530,579
tai50_15.txt - Instance 1,17,0,13,366,417
tai50_15.txt - Instance 1,44,0,5,485,537
tai50_15.txt - Instance 1,40,1,11,397,434
tai50_15.txt - Instance 1,33,2,5,537,579
tai50_15.txt - Instance 1,5,1,0,334,400
tai50_15.txt - Instance 1,29,0,8,280,342
tai50_15.txt - Instance 1,12,0,8,342,405
tai50_15.txt - Instance 1,45,1,11,434,479
tai50_15.txt - Instance 1,37,1,14,252,330
tai50_15.txt - Instance 1,36,1,7,579,644
tai50_15.txt - Instance 1,32,1,8,405,471
tai50_15.txt - Instance 1,4,0,5,579,606
tai50_15.txt - Instance 1,32,2,14,471,554
tai50_15.txt - Instance 1,10,1,11,479,487
tai50_15.txt - Instance 1,29,1,4,342,372
tai50_15.txt - Instance 1,30,1,1,303,401
tai50_15.txt - Instance 1,7,0,14,554,559
tai50_15.txt - Instance 1,47,1,11,487,554
tai50_15.txt - Instance 1,13,1,3,334,341
tai50_15.txt - Instance 1,49,3,2,290,336
tai50_15.txt - Instance 1,16,1,12,376,426
tai50_15.txt - Instance 1,42,2,6,416,437
tai50_15.txt - Instance 1,27,4,10,482,574
tai50_15.txt - Instance 1,15,2,11,554,621
tai50_15.txt - Instance 1,20,2,8,471,500
tai50_15.txt - Instance 1,6,1,10,574,622
tai50_15.txt - Instance 1,24,1,8,500,521
tai50_15.txt - Instance 1,16,2,1,426,500
tai50_15.txt - Instance 1,20,3,2,500,596
tai50_15.txt - Instance 1,21,2,9,391,442
tai50_15.txt - Instance 1,18,1,2,596,602
tai50_15.txt - Instance 1,16,3,4,500,565
tai50_15.txt - Instance 1,48,2,8,521,580
tai50_15.txt - Instance 1,16,4,8,580,644
tai50_15.txt - Instance 1,21,3,5,606,612
tai50_15.txt - Instance 1,41,1,0,400,433
tai50_15.txt - Instance 1,19,1,11,621,692
tai50_15.txt - Instance 1,33,3,9,579,649
tai50_15.txt - Instance 1,35,2,5,612,625
tai50_15.txt - Instance 1,3,1,12,426,522
tai50_15.txt - Instance 1,46,1,10,622,709
tai50_15.txt - Instance 1,18,2,14,602,618
tai50_15.txt - Instance 1,10,2,8,644,712
tai50_15.txt - Instance 1,43,1,6,437,521
tai50_15.txt - Instance 1,17,1,11,692,728
tai50_15.txt - Instance 1,4,1,3,606,667
tai50_15.txt - Instance 1,25,1,14,618,704
tai50_15.txt - Instance 1,14,1,4,565,582
tai50_15.txt - Instance 1,13,2,8,712,715
tai50_15.txt - Instance 1,26,1,11,728,817
tai50_15.txt - Instance 1,48,3,3,667,714
tai50_15.txt - Instance 1,23,1,4,582,652
tai50_15.txt - Instance 1,21,4,1,612,707
tai50_15.txt - Instance 1,12,1,4,652,719
tai50_15.txt - Instance 1,5,2,6,521,522
tai50_15.txt - Instance 1,46,2,9,709,758
tai50_15.txt - Instance 1,46,3,3,758,835
tai50_15.txt - Instance 1,44,1,2,602,673
tai50_15.txt - Instance 1,19,2,2,692,726
tai50_15.txt - Instance 1,30,2,4,719,767
tai50_15.txt - Instance 1,32,3,2,726,804
tai50_15.txt - Instance 1,38,2,0,530,602
tai50_15.txt - Instance 1,11,1,9,758,762
tai50_15.txt - Instance 1,29,2,12,522,621
tai50_15.txt - Instance 1,4,2,7,667,754
tai50_15.txt - Instance 1,12,2,12,719,747
tai50_15.txt - Instance 1,37,2,5,625,680
tai50_15.txt - Instance 1,44,2,12,747,822
tai50_15.txt - Instance 1,37,3,2,804,866
tai50_15.txt - Instance 1,14,2,14,704,794
tai50_15.txt - Instance 1,9,2,4,767,772
tai50_15.txt - Instance 1,31,2,0,602,693
tai50_15.txt - Instance 1,7,1,11,817,852
tai50_15.txt - Instance 1,39,2,6,522,536
tai50_15.txt - Instance 1,22,1,0,693,711
tai50_15.txt - Instance 1,1,1,7,754,796
tai50_15.txt - Instance 1,0,1,10,709,788
tai50_15.txt - Instance 1,24,2,2,866,953
tai50_15.txt - Instance 1,31,3,8,715,745
tai50_15.txt - Instance 1,17,2,9,762,860
tai50_15.txt - Instance 1,47,2,13,554,632
tai50_15.txt - Instance 1,44,3,7,822,833
tai50_15.txt - Instance 1,42,3,5,680,705
tai50_15.txt - Instance 1,31,4,9,860,895
tai50_15.txt - Instance 1,33,4,7,833,876
tai50_15.txt - Instance 1,5,3,2,953,965
tai50_15.txt - Instance 1,6,2,9,895,934
tai50_15.txt - Instance 1,42,4,1,707,716
tai50_15.txt - Instance 1,14,3,3,835,882
tai50_15.txt - Instance 1,45,2,1,716,760
tai50_15.txt - Instance 1,35,3,7,876,941
tai50_15.txt - Instance 1,44,4,9,934,1011
tai50_15.txt - Instance 1,7,2,10,852,939
tai50_15.txt - Instance 1,46,4,13,835,867
tai50_15.txt - Instance 1,17,3,12,860,868
tai50_15.txt - Instance 1,40,2,4,772,862
tai50_15.txt - Instance 1,41,2,10,939,976
tai50_15.txt - Instance 1,34,1,2,965,1054
tai50_15.txt - Instance 1,26,2,0,817,868
tai50_15.txt - Instance 1,9,3,7,941,971
tai50_15.txt - Instance 1,40,3,14,862,960
tai50_15.txt - Instance 1,27,5,1,760,804
tai50_15.txt - Instance 1,10,3,5,712,713
tai50_15.txt - Instance 1,49,4,14,960,962
tai50_15.txt - Instance 1,37,4,4,866,931
tai50_15.txt - Instance 1,14,4,10,976,982
tai50_15.txt - Instance 1,28,4,12,868,900
tai50_15.txt - Instance 1,40,4,5,960,977
tai50_15.txt - Instance 1,18,3,1,804,865
tai50_15.txt - Instance 1,25,2,7,971,990
tai50_15.txt - Instance 1,43,2,14,962,1056
tai50_15.txt - Instance 1,2,3,4,931,1007
tai50_15.txt - Instance 1,30,3,6,767,770
tai50_15.txt - Instance 1,48,4,6,770,806
tai50_15.txt - Instance 1,36,2,12,900,986
tai50_15.txt - Instance 1,29,3,11,852,919
tai50_15.txt - Instance 1,8,1,2,1054,1095
tai50_15.txt - Instance 1,42,5,3,882,932
tai50_15.txt - Instance 1,41,3,2,1095,1176
tai50_15.txt - Instance 1,19,3,10,982,987
tai50_15.txt - Instance 1,11,2,7,990,1074
tai50_15.txt - Instance 1,44,5,11,1011,1086
tai50_15.txt - Instance 1,20,4,3,932,1010
tai50_15.txt - Instance 1,31,5,1,895,924
tai50_15.txt - Instance 1,6,3,8,934,1009
tai50_15.txt - Instance 1,25,3,6,990,1089
tai50_15.txt - Instance 1,15,3,2,1176,1227
tai50_15.txt - Instance 1,30,4,7,1074,1119
tai50_15.txt - Instance 1,3,2,7,1119,1196
tai50_15.txt - Instance 1,22,2,10,987,1067
tai50_15.txt - Instance 1,33,5,4,1007,1055
tai50_15.txt - Instance 1,16,5,7,1196,1211
tai50_15.txt - Instance 1,31,6,10,1067,1147
tai50_15.txt - Instance 1,49,5,3,1010,1034
tai50_15.txt - Instance 1,11,3,5,1074,1079
tai50_15.txt - Instance 1,12,3,3,1034,1128
tai50_15.txt - Instance 1,0,2,3,1128,1134
tai50_15.txt - Instance 1,36,3,11,1086,1130
tai50_15.txt - Instance 1,13,3,11,1130,1197
tai50_15.txt - Instance 1,32,4,12,986,996
tai50_15.txt - Instance 1,2,4,14,1056,1143
tai50_15.txt - Instance 1,20,5,7,1211,1291
tai50_15.txt - Instance 1,26,3,6,1089,1142
tai50_15.txt - Instance 1,34,2,4,1055,1083
tai50_15.txt - Instance 1,32,5,0,996,1091
tai50_15.txt - Instance 1,7,3,13,939,987
tai50_15.txt - Instance 1,9,4,3,1134,1227
tai50_15.txt - Instance 1,38,3,6,1142,1213
tai50_15.txt - Instance 1,39,3,5,1079,1082
tai50_15.txt - Instance 1,44,6,0,1091,1159
tai50_15.txt - Instance 1,32,6,3,1227,1291
tai50_15.txt - Instance 1,23,2,14,1143,1199
tai50_15.txt - Instance 1,21,5,2,1227,1318
tai50_15.txt - Instance 1,10,4,4,1083,1159
tai50_15.txt - Instance 1,39,4,0,1159,1184
tai50_15.txt - Instance 1,4,3,0,1184,1186
tai50_15.txt - Instance 1,32,7,5,1291,1334
tai50_15.txt - Instance 1,32,8,1,1334,1399
tai50_15.txt - Instance 1,24,3,10,1147,1235
tai50_15.txt - Instance 1,44,7,1,1399,1454
tai50_15.txt - Instance 1,3,3,1,1454,1551
tai50_15.txt - Instance 1,1,2,8,1009,1104
tai50_15.txt - Instance 1,5,4,4,1159,1180
tai50_15.txt - Instance 1,18,4,7,1291,1336
tai50_15.txt - Instance 1,47,3,14,1199,1238
tai50_15.txt - Instance 1,32,9,9,1399,1436
tai50_15.txt - Instance 1,36,4,8,1130,1132
tai50_15.txt - Instance 1,25,4,11,1197,1275
tai50_15.txt - Instance 1,35,4,10,1235,1244
tai50_15.txt - Instance 1,40,5,8,1132,1220
tai50_15.txt - Instance 1,14,5,6,1213,1299
tai50_15.txt - Instance 1,22,3,7,1336,1418
tai50_15.txt - Instance 1,27,6,14,1238,1306
tai50_15.txt - Instance 1,28,5,13,987,991
